日期,契約,商品名稱(契約名稱),到期月份(週別),交易人類別,前五大交易人買方數量,前五大交易人賣方數量,前十大交易人買方數量,前十大交易人賣方數量,全市場未沖銷部位數
20260924,RN,合一期貨,999912,0,95,148,124,150,150
20260924,RN,合一期貨,999912,1,0,148,0,148,150
20260924,RO,立端期貨,202610,0,27,46,35,50,50
20260924,RO,立端期貨,202610,1,12,46,12,50,50
20260924,RO,立端期貨,999912,0,30,50,39,55,55
20260924,RO,立端期貨,999912,1,12,50,12,55,55
20260924,RP,寶雅期貨,202610,0,52,59,65,69,71
20260924,RP,寶雅期貨,202610,1,6,54,6,60,71
20260924,RP,寶雅期貨,999912,0,52,61,65,71,73
20260924,RP,寶雅期貨,999912,1,6,56,6,62,73
20260924,RR,小型寶雅期貨,202610,0,254,326,309,329,329
20260924,RR,小型寶雅期貨,202610,1,215,322,227,325,329
20260924,RR,小型寶雅期貨,999912,0,261,335,316,342,342
20260924,RR,小型寶雅期貨,999912,1,222,322,234,325,342
20260924,RS,小型力旺期貨,202610,0,588,1629,876,2246,2635
20260924,RS,小型力旺期貨,202610,1,124,1395,124,1892,2635
20260924,RS,小型力旺期貨,999912,0,649,1663,937,2342,2744
20260924,RS,小型力旺期貨,999912,1,124,1429,124,1988,2744
20260924,RTF,小型美元兌人民幣期貨,202610,0,53,53,53,53,53
20260924,RTF,小型美元兌人民幣期貨,202610,1,50,0,50,0,53
20260924,RTF,小型美元兌人民幣期貨,999912,0,181,180,181,181,181
20260924,RTF,小型美元兌人民幣期貨,999912,1,50,0,50,0,181
20260924,RU,世紀鋼期貨,202610,0,140,325,190,326,378
20260924,RU,世紀鋼期貨,202610,1,44,322,65,322,378
20260924,RU,世紀鋼期貨,999912,0,148,368,210,377,380
20260924,RU,世紀鋼期貨,999912,1,44,358,55,363,380
20260924,RV,小型台達電期貨,202610,0,3335,11373,3739,13690,15762
20260924,RV,小型台達電期貨,202610,1,3071,11373,3071,13690,15762
20260924,RV,小型台達電期貨,999912,0,3454,11767,3858,14510,16633
20260924,RV,小型台達電期貨,999912,1,3190,11767,3190,14510,16633
20260924,RW,小型創意期貨,202610,0,793,2900,1184,4086,5324
20260924,RW,小型創意期貨,202610,1,376,2900,462,3971,5324
20260924,RW,小型創意期貨,999912,0,857,3097,1265,4301,5613
20260924,RW,小型創意期貨,999912,1,280,3097,462,4186,5613
20260924,RX,富邦越南ETF期貨,202610,0,29,30,30,30,30
20260924,RX,富邦越南ETF期貨,202610,1,2,5,2,5,30
20260924,RX,富邦越南ETF期貨,999912,0,29,31,31,31,31
20260924,RX,富邦越南ETF期貨,999912,1,2,5,2,5,31
20260924,RY,群益台ESG低碳50ETF期貨,202610,0,63,63,63,63,63
20260924,RY,群益台ESG低碳50ETF期貨,202610,1,24,61,24,61,63
20260924,RY,群益台ESG低碳50ETF期貨,999912,0,140,144,145,146,146
20260924,RY,群益台ESG低碳50ETF期貨,999912,1,24,144,24,144,146
20260924,RZ,元大美債20年ETF期貨,202610,0,9089,11691,9788,11926,11985
20260924,RZ,元大美債20年ETF期貨,202610,1,5060,11591,5060,11720,11985
20260924,RZ,元大美債20年ETF期貨,999912,0,9342,14157,10097,14468,14587
20260924,RZ,元大美債20年ETF期貨,999912,1,5060,13890,5060,14019,14587
20260924,SA,美時期貨,202610,0,98,220,136,220,262
20260924,SA,美時期貨,202610,1,46,218,57,218,262
20260924,SA,美時期貨,999912,0,109,285,163,287,287
20260924,SA,美時期貨,999912,1,65,285,76,285,287
20260924,SB,華紙期貨,202610,0,241,241,254,257,257
20260924,SB,華紙期貨,202610,1,0,241,3,256,257
20260924,SB,華紙期貨,999912,0,244,245,257,261,261
20260924,SB,華紙期貨,999912,1,0,245,3,260,261
20260924,SC,小型聚陽期貨,202610,0,292,428,374,472,479
20260924,SC,小型聚陽期貨,202610,1,161,408,190,430,479
20260924,SC,小型聚陽期貨,999912,0,292,433,375,477,484
20260924,SC,小型聚陽期貨,999912,1,161,413,179,435,484
20260924,SD,中興電期貨,202610,0,187,542,273,570,585
20260924,SD,中興電期貨,202610,1,104,542,141,561,585
20260924,SD,中興電期貨,999912,0,187,551,275,590,611
20260924,SD,中興電期貨,999912,1,104,551,143,580,611
20260924,SE,小型智邦期貨,202610,0,1830,3808,2162,4706,5815
20260924,SE,小型智邦期貨,202610,1,1740,3808,1848,4304,5815
20260924,SE,小型智邦期貨,999912,0,1855,3971,2187,4869,5993
20260924,SE,小型智邦期貨,999912,1,1765,3971,1873,4467,5993
20260924,SF,小型台光電期貨,202610,0,1928,3707,2305,5494,7234
20260924,SF,小型台光電期貨,202610,1,1045,3707,1045,5094,7234
20260924,SF,小型台光電期貨,999912,0,2009,3952,2392,5742,7527
20260924,SF,小型台光電期貨,999912,1,1126,3952,1126,5342,7527
20260924,SG,國泰智能電動車ETF期貨,202610,0,2,2,2,2,2
20260924,SG,國泰智能電動車ETF期貨,202610,1,1,2,1,2,2
20260924,SG,國泰智能電動車ETF期貨,999912,0,3,3,3,3,3
20260924,SG,國泰智能電動車ETF期貨,999912,1,1,3,1,3,3
20260924,SHF,航運期貨,202610,0,33,33,33,33,33
20260924,SHF,航運期貨,202610,1,0,0,0,0,33
20260924,SHF,航運期貨,999912,0,34,34,34,34,34
20260924,SHF,航運期貨,999912,1,1,0,1,0,34
20260924,SI,元大美債1-3ETF期貨,202610,0,4,4,4,4,4
20260924,SI,元大美債1-3ETF期貨,202610,1,2,3,2,3,4
20260924,SI,元大美債1-3ETF期貨,999912,0,16,16,16,16,16
20260924,SI,元大美債1-3ETF期貨,999912,1,2,13,2,13,16
20260924,SJ,神基期貨,202610,0,53,95,81,126,132
20260924,SJ,神基期貨,202610,1,0,95,4,126,132
20260924,SJ,神基期貨,999912,0,60,100,93,146,157
20260924,SJ,神基期貨,999912,1,0,100,0,146,157
20260924,SK,至上期貨,202610,0,268,602,355,688,801
20260924,SK,至上期貨,202610,1,33,602,52,688,801
20260924,SK,至上期貨,999912,0,268,608,355,694,815
20260924,SK,至上期貨,999912,1,33,608,52,694,815
20260924,SL,小型技嘉期貨,202610,0,2444,2720,2686,3526,3616
20260924,SL,小型技嘉期貨,202610,1,2444,1660,2540,2466,3616
20260924,SL,小型技嘉期貨,999912,0,2444,2773,2686,3580,3675
20260924,SL,小型技嘉期貨,999912,1,2444,1713,2540,2520,3675
20260924,SM,群益台灣精選高息ETF期貨,202610,0,248,714,330,725,730
20260924,SM,群益台灣精選高息ETF期貨,202610,1,133,663,133,665,730
20260924,SM,群益台灣精選高息ETF期貨,999912,0,284,881,386,925,946
20260924,SM,群益台灣精選高息ETF期貨,999912,1,133,844,133,844,946
20260924,SN,復華台灣科技優息ETF期貨,202610,0,202,259,231,269,272
20260924,SN,復華台灣科技優息ETF期貨,202610,1,0,249,0,250,272
20260924,SN,復華台灣科技優息ETF期貨,999912,0,303,430,369,447,457
20260924,SN,復華台灣科技優息ETF期貨,999912,1,25,415,25,419,457
20260924,SOF,半導體30期貨,202610,0,33,30,35,35,35
20260924,SOF,半導體30期貨,202610,1,9,0,9,0,35
20260924,SOF,半導體30期貨,999912,0,42,38,46,46,46
20260924,SOF,半導體30期貨,999912,1,9,0,9,0,46
20260924,SPF,美國標普500期貨,202612,0,75,87,83,87,87
20260924,SPF,美國標普500期貨,202612,1,12,23,12,23,87
20260924,SPF,美國標普500期貨,999912,0,75,87,83,87,87
20260924,SPF,美國標普500期貨,999912,1,12,23,12,23,87
20260924,SQ,中信高評級公司債ETF期貨,202610,0,0,0,0,0,0
20260924,SQ,中信高評級公司債ETF期貨,202610,1,0,0,0,0,0
20260924,SQ,中信高評級公司債ETF期貨,999912,0,0,0,0,0,0
20260924,SQ,中信高評級公司債ETF期貨,999912,1,0,0,0,0,0
20260924,SR,小型元大台灣50ETF期貨,202610,0,1755,9379,2268,9906,12990
20260924,SR,小型元大台灣50ETF期貨,202610,1,0,7444,110,7723,12990
20260924,SR,小型元大台灣50ETF期貨,999912,0,1763,10470,2291,11347,15404
20260924,SR,小型元大台灣50ETF期貨,999912,1,0,8407,110,8686,15404
20260924,SS,小型元大高股息ETF期貨,202610,0,80,142,110,166,179
20260924,SS,小型元大高股息ETF期貨,202610,1,13,11,13,24,179
20260924,SS,小型元大高股息ETF期貨,999912,0,91,165,137,203,224
20260924,SS,小型元大高股息ETF期貨,999912,1,0,30,13,49,224
20260924,SU,元大台灣價值高息ETF期貨,202610,0,259,229,265,252,265
20260924,SU,元大台灣價值高息ETF期貨,202610,1,19,193,20,193,265
20260924,SU,元大台灣價值高息ETF期貨,999912,0,287,252,298,279,299
20260924,SU,元大台灣價值高息ETF期貨,999912,1,19,216,20,222,299
20260924,SV,小型川湖期貨,202610,0,376,622,476,809,921
20260924,SV,小型川湖期貨,202610,1,90,562,119,749,921
20260924,SV,小型川湖期貨,999912,0,376,628,476,815,953
20260924,SV,小型川湖期貨,999912,1,90,568,119,755,953
20260924,SW,小型世紀鋼期貨,202610,0,270,389,350,398,458
20260924,SW,小型世紀鋼期貨,202610,1,243,22,252,27,458
20260924,SW,小型世紀鋼期貨,999912,0,285,448,396,471,475
20260924,SW,小型世紀鋼期貨,999912,1,246,88,246,100,475
20260924,SXF,美國費城半導體期貨,202612,0,151,256,193,284,298
20260924,SXF,美國費城半導體期貨,202612,1,57,214,57,233,298
20260924,SXF,美國費城半導體期貨,999912,0,151,260,199,290,312
20260924,SXF,美國費城半導體期貨,999912,1,57,214,65,238,312
20260924,SY,家登期貨,202610,0,77,125,115,167,189
20260924,SY,家登期貨,202610,1,25,125,25,167,189
20260924,SY,家登期貨,999912,0,77,125,115,167,192
20260924,SY,家登期貨,999912,1,25,125,25,167,192
20260924,SZ,小型家登期貨,202610,0,586,1084,733,1348,1495
20260924,SZ,小型家登期貨,202610,1,546,964,566,1130,1495
20260924,SZ,小型家登期貨,999912,0,594,1166,742,1432,1620
20260924,SZ,小型家登期貨,999912,1,554,1046,554,1212,1620
20260924,TE,電子期貨,202610,0,231,344,315,403,477
20260924,TE,電子期貨,202610,1,156,344,223,390,477
20260924,TE,電子期貨,999912,0,231,344,315,403,485
20260924,TE,電子期貨,999912,1,156,344,223,390,485
20260924,TF,金融期貨,202610,0,205,295,267,337,437
20260924,TF,金融期貨,202610,1,64,282,106,301,437
20260924,TF,金融期貨,999912,0,205,295,267,337,437
20260924,TF,金融期貨,999912,1,64,282,106,301,437
20260924,TGF,臺幣黃金期貨,202610,0,995,1867,1289,1883,1883
20260924,TGF,臺幣黃金期貨,202610,1,0,1276,0,1276,1883
20260924,TGF,臺幣黃金期貨,999912,0,1039,2021,1334,2058,2062
20260924,TGF,臺幣黃金期貨,999912,1,0,1359,0,1359,2062
20260924,TJF,東證期貨,202610,0,132,152,143,152,152
20260924,TJF,東證期貨,202610,1,21,0,21,0,152
20260924,TJF,東證期貨,999912,0,150,180,165,184,184
20260924,TJF,東證期貨,999912,1,21,12,21,12,184
20260924,TX,臺股期貨(TX+MTX/4),202610,0,72171,51434,78199,70805,108898
20260924,TX,臺股期貨(TX+MTX/4),666666,0,3,3,4,4,4
20260924,TX,臺股期貨(TX+MTX/4),666666,1,0,0,0,0,4
20260924,TX,臺股期貨(TX+MTX/4),202610,1,72171,51434,78199,70805,108898
20260924,TX,臺股期貨(TX+MTX/4),999912,0,72172,52547,78200,72259,112848
20260924,TX,臺股期貨(TX+MTX/4),999912,1,72172,52547,78200,72259,112848
20260924,UA,士電期貨,202610,0,111,306,154,307,307
20260924,UA,士電期貨,202610,1,73,306,81,307,307
20260924,UA,士電期貨,999912,0,111,314,154,318,318
20260924,UA,士電期貨,999912,1,73,314,81,316,318
20260924,UB,亞翔期貨,202610,0,195,407,285,483,497
20260924,UB,亞翔期貨,202610,1,0,407,45,480,497
20260924,UB,亞翔期貨,999912,0,338,667,476,743,757
20260924,UB,亞翔期貨,999912,1,0,667,27,740,757
20260924,UC,廣明期貨,202610,0,42,56,50,57,57
20260924,UC,廣明期貨,202610,1,0,49,1,50,57
20260924,UC,廣明期貨,999912,0,42,58,51,60,60
20260924,UC,廣明期貨,999912,1,0,50,1,52,60
20260924,UDF,美國道瓊期貨,202612,0,107,218,150,227,233
20260924,UDF,美國道瓊期貨,202612,1,15,190,15,190,233
20260924,UDF,美國道瓊期貨,999912,0,128,234,171,248,258
20260924,UDF,美國道瓊期貨,999912,1,36,190,36,190,258
20260924,UE,上海商銀期貨,202610,0,20,19,21,21,21
20260924,UE,上海商銀期貨,202610,1,2,19,2,21,21
20260924,UE,上海商銀期貨,999912,0,20,19,21,21,21
20260924,UE,上海商銀期貨,999912,1,2,19,2,21,21
20260924,UF,台塑化期貨,202610,0,1223,1385,1517,1819,1968
20260924,UF,台塑化期貨,202610,1,323,1385,355,1778,1968
20260924,UF,台塑化期貨,999912,0,1223,1394,1522,1828,1984
20260924,UF,台塑化期貨,999912,1,323,1394,355,1787,1984
20260924,UG,達發期貨,202610,0,206,182,243,239,261
20260924,UG,達發期貨,202610,1,0,182,0,222,261
20260924,UG,達發期貨,999912,0,206,182,243,239,261
20260924,UG,達發期貨,999912,1,0,182,0,222,261
20260924,UH,小型奇鋐期貨,202610,0,1122,2146,1338,3609,4288
20260924,UH,小型奇鋐期貨,202610,1,872,2146,872,3609,4288
20260924,UH,小型奇鋐期貨,999912,0,1150,2188,1366,3676,4405
20260924,UH,小型奇鋐期貨,999912,1,872,2188,872,3676,4405
20260924,UI,小型達發期貨,202610,0,475,978,612,1060,1124
20260924,UI,小型達發期貨,202610,1,0,978,0,1016,1124
20260924,UI,小型達發期貨,999912,0,476,985,617,1067,1141
20260924,UI,小型達發期貨,999912,1,0,985,0,1023,1141
20260924,UJ,群益ESG投等債20+ETF期貨,202610,0,276,410,351,411,411
20260924,UJ,群益ESG投等債20+ETF期貨,202610,1,170,329,170,330,411
20260924,UJ,群益ESG投等債20+ETF期貨,999912,0,872,1897,1187,1900,1900
20260924,UJ,群益ESG投等債20+ETF期貨,999912,1,180,1720,180,1721,1900
20260924,UK,國泰20年美債ETF期貨,202610,0,6,6,6,6,6
20260924,UK,國泰20年美債ETF期貨,202610,1,1,1,1,1,6
20260924,UK,國泰20年美債ETF期貨,999912,0,203,203,203,203,203
20260924,UK,國泰20年美債ETF期貨,999912,1,1,198,1,198,203
20260924,UL,小型雙鴻期貨,202610,0,1616,4170,2078,4903,5616
20260924,UL,小型雙鴻期貨,202610,1,1173,4170,1173,4903,5616
20260924,UL,小型雙鴻期貨,999912,0,1759,4325,2227,5062,5808
20260924,UL,小型雙鴻期貨,999912,1,1316,4325,1316,5062,5808
20260924,UM,世芯-KY期貨,202610,0,127,146,146,185,191
20260924,UM,世芯-KY期貨,202610,1,107,146,111,185,191
20260924,UM,世芯-KY期貨,999912,0,146,158,170,209,228
20260924,UM,世芯-KY期貨,999912,1,107,158,107,209,228
20260924,UNF,美國那斯達克100期貨,202612,0,256,465,370,539,625
20260924,UNF,美國那斯達克100期貨,202612,1,0,227,30,247,625
20260924,UNF,美國那斯達克100期貨,999912,0,256,468,370,542,637
20260924,UNF,美國那斯達克100期貨,999912,1,0,227,30,247,637
20260924,UO,小型世芯-KY期貨,202610,0,1499,4100,1973,5033,5538
20260924,UO,小型世芯-KY期貨,202610,1,946,4100,1022,5033,5538
20260924,UO,小型世芯-KY期貨,999912,0,1637,4394,2175,5521,6052
20260924,UO,小型世芯-KY期貨,999912,1,1084,4394,1289,5521,6052
20260924,UP,保瑞期貨,202610,0,459,479,471,479,479
20260924,UP,保瑞期貨,202610,1,9,479,15,479,479
20260924,UP,保瑞期貨,999912,0,461,481,473,481,481
20260924,UP,保瑞期貨,999912,1,15,481,17,481,481
20260924,UQ,小型保瑞期貨,202610,0,117,345,182,380,385
20260924,UQ,小型保瑞期貨,202610,1,31,325,43,350,385
20260924,UQ,小型保瑞期貨,999912,0,182,438,251,478,487
20260924,UQ,小型保瑞期貨,999912,1,31,418,43,441,487
20260924,UR,統一FANG+ETF期貨,202610,0,0,0,0,0,0
20260924,UR,統一FANG+ETF期貨,202610,1,0,0,0,0,0
20260924,UR,統一FANG+ETF期貨,999912,0,3,3,3,3,3
20260924,UR,統一FANG+ETF期貨,999912,1,0,3,0,3,3
20260924,US,小型統一FANG+ETF期貨,202610,0,5,5,5,5,5
20260924,US,小型統一FANG+ETF期貨,202610,1,2,5,2,5,5
20260924,US,小型統一FANG+ETF期貨,999912,0,13,13,13,13,13
20260924,US,小型統一FANG+ETF期貨,999912,1,6,9,6,9,13
20260924,UT,一詮期貨,202610,0,208,501,302,603,632
20260924,UT,一詮期貨,202610,1,45,501,60,603,632
20260924,UT,一詮期貨,999912,0,235,568,349,692,729
20260924,UT,一詮期貨,999912,1,45,568,61,692,729
20260924,UU,台灣虎航期貨,202610,0,23,21,23,23,23
20260924,UU,台灣虎航期貨,202610,1,18,18,18,18,23
20260924,UU,台灣虎航期貨,999912,0,23,21,23,23,23
20260924,UU,台灣虎航期貨,999912,1,18,18,18,18,23
20260924,UV,旺矽期貨,202610,0,20,27,30,36,40
20260924,UV,旺矽期貨,202610,1,3,27,5,36,40
20260924,UV,旺矽期貨,999912,0,21,27,31,37,42
20260924,UV,旺矽期貨,999912,1,4,27,4,37,42
20260924,UW,小型旺矽期貨,202610,0,1748,2136,1959,2958,3402
20260924,UW,小型旺矽期貨,202610,1,0,2136,81,2790,3402
20260924,UW,小型旺矽期貨,999912,0,1811,2239,2056,3183,3649
20260924,UW,小型旺矽期貨,999912,1,174,2239,204,3015,3649
20260924,UX,華泰期貨,202610,0,244,419,312,453,458
20260924,UX,華泰期貨,202610,1,150,419,178,437,458
20260924,UX,華泰期貨,999912,0,250,441,319,475,480
20260924,UX,華泰期貨,999912,1,150,441,178,459,480
20260924,UY,良維期貨,202610,0,818,1663,1060,1664,1664
20260924,UY,良維期貨,202610,1,98,1662,240,1662,1664
20260924,UY,良維期貨,999912,0,818,1696,1060,1698,1698
20260924,UY,良維期貨,999912,1,98,1687,240,1687,1698
20260924,UZ,小型漢唐期貨,202610,0,469,1388,671,1798,2015
20260924,UZ,小型漢唐期貨,202610,1,310,1248,310,1658,2015
20260924,UZ,小型漢唐期貨,999912,0,469,1391,675,1842,2121
20260924,UZ,小型漢唐期貨,999912,1,310,1251,310,1702,2121
20260924,VA,華榮期貨,202610,0,44,44,47,47,47
20260924,VA,華榮期貨,202610,1,4,44,5,47,47
20260924,VA,華榮期貨,999912,0,44,44,47,47,47
20260924,VA,華榮期貨,999912,1,4,44,5,47,47
20260924,VB,燿華期貨,202610,0,1054,1470,1227,1481,1486
20260924,VB,燿華期貨,202610,1,1054,1456,1174,1456,1486
20260924,VB,燿華期貨,999912,0,1054,1489,1230,1505,1513
20260924,VB,燿華期貨,999912,1,1054,1479,1177,1479,1513
20260924,VC,建準期貨,202610,0,39,132,60,162,165
20260924,VC,建準期貨,202610,1,9,132,9,162,165
20260924,VC,建準期貨,999912,0,39,133,60,163,167
20260924,VC,建準期貨,999912,1,9,133,9,163,167
20260924,VD,小型致茂期貨,202610,0,398,1967,619,2146,2207
20260924,VD,小型致茂期貨,202610,1,90,1967,130,2146,2207
20260924,VD,小型致茂期貨,999912,0,422,2042,643,2232,2308
20260924,VD,小型致茂期貨,999912,1,90,2042,130,2232,2308
20260924,VE,貿聯-KY期貨,202610,0,124,337,203,393,446
20260924,VE,貿聯-KY期貨,202610,1,19,337,19,393,446
20260924,VE,貿聯-KY期貨,999912,0,159,381,243,438,497
20260924,VE,貿聯-KY期貨,999912,1,37,381,37,438,497
20260924,VF,小型貿聯-KY期貨,202610,0,990,2244,1376,3369,4286
20260924,VF,小型貿聯-KY期貨,202610,1,171,1906,171,2891,4286
20260924,VF,小型貿聯-KY期貨,999912,0,1019,2302,1423,3441,4421
20260924,VF,小型貿聯-KY期貨,999912,1,200,1962,200,2961,4421
20260924,VG,小型金像電期貨,202610,0,1237,4331,1633,6129,7805
20260924,VG,小型金像電期貨,202610,1,427,4331,427,5509,7805
20260924,VG,小型金像電期貨,999912,0,1237,4505,1691,6345,8204
20260924,VG,小型金像電期貨,999912,1,427,4505,552,5985,8204
20260924,VH,富邦科技ETF期貨,202610,0,310,316,316,318,318
20260924,VH,富邦科技ETF期貨,202610,1,300,316,300,316,318
20260924,VH,富邦科技ETF期貨,999912,0,313,327,322,329,329
20260924,VH,富邦科技ETF期貨,999912,1,302,327,303,327,329
20260924,VI,研華期貨,202610,0,63,124,82,130,131
20260924,VI,研華期貨,202610,1,27,124,27,130,131
20260924,VI,研華期貨,999912,0,63,127,82,135,136
20260924,VI,研華期貨,999912,1,27,127,27,135,136
20260924,VJ,小型順達期貨,202610,0,347,1120,440,1266,1289
20260924,VJ,小型順達期貨,202610,1,298,324,316,390,1289
20260924,VJ,小型順達期貨,999912,0,348,1132,441,1281,1307
20260924,VJ,小型順達期貨,999912,1,299,328,317,388,1307
20260924,VK,小型亞翔期貨,202610,0,421,1776,585,1896,1947
20260924,VK,小型亞翔期貨,202610,1,382,1011,416,1060,1947
20260924,VK,小型亞翔期貨,999912,0,421,1791,590,1944,2009
20260924,VK,小型亞翔期貨,999912,1,382,1026,416,1119,2009
20260924,VL,智通期貨,202610,0,815,788,825,818,905
20260924,VL,智通期貨,202610,1,59,788,59,806,905
20260924,VL,智通期貨,999912,0,1169,1096,1182,1162,1192
20260924,VL,智通期貨,999912,1,121,1096,121,1147,1192
20260924,VM,華城期貨,202610,0,16,18,18,18,18
20260924,VM,華城期貨,202610,1,4,18,5,18,18
20260924,VM,華城期貨,999912,0,16,18,18,18,18
20260924,VM,華城期貨,999912,1,4,18,5,18,18
20260924,VN,小型華城期貨,202610,0,139,387,191,403,403
20260924,VN,小型華城期貨,202610,1,69,332,69,332,403
20260924,VN,小型華城期貨,999912,0,139,396,191,412,412
20260924,VN,小型華城期貨,999912,1,69,341,69,341,412
20260924,VO,小型京元電子期貨,202610,0,696,2921,915,3212,3375
20260924,VO,小型京元電子期貨,202610,1,341,2800,383,3067,3375
20260924,VO,小型京元電子期貨,999912,0,696,3068,919,3388,3618
20260924,VO,小型京元電子期貨,999912,1,341,3068,383,3243,3618
20260924,VP,小型日月光投控期貨,202610,0,1590,3864,1928,4995,5529
20260924,VP,小型日月光投控期貨,202610,1,930,3864,930,4856,5529
20260924,VP,小型日月光投控期貨,999912,0,1590,3894,1958,5064,5690
20260924,VP,小型日月光投控期貨,999912,1,930,3894,930,5064,5690
20260924,VQ,中光電投控期貨,202610,0,110,266,155,268,268
20260924,VQ,中光電投控期貨,202610,1,57,260,57,262,268
20260924,VQ,中光電投控期貨,999912,0,111,267,156,275,275
20260924,VQ,中光電投控期貨,999912,1,58,263,58,266,275
20260924,XAF,澳幣兌美元期貨,202612,0,8,8,8,8,8
20260924,XAF,澳幣兌美元期貨,202612,1,0,6,0,6,8
20260924,XAF,澳幣兌美元期貨,999912,0,48,48,48,48,48
20260924,XAF,澳幣兌美元期貨,999912,1,0,46,0,46,48
20260924,XBF,英鎊兌美元期貨,202612,0,9,9,9,9,9
20260924,XBF,英鎊兌美元期貨,202612,1,0,9,0,9,9
20260924,XBF,英鎊兌美元期貨,999912,0,9,9,9,9,9
20260924,XBF,英鎊兌美元期貨,999912,1,0,9,0,9,9
20260924,XEF,歐元兌美元期貨,202612,0,92,92,92,92,92
20260924,XEF,歐元兌美元期貨,202612,1,89,1,89,1,92
20260924,XEF,歐元兌美元期貨,999912,0,163,163,163,163,163
20260924,XEF,歐元兌美元期貨,999912,1,160,1,160,1,163
20260924,XIF,非金電期貨,202610,0,396,340,415,413,415
20260924,XIF,非金電期貨,202610,1,352,30,356,45,415
20260924,XIF,非金電期貨,999912,0,406,340,435,428,436
20260924,XIF,非金電期貨,999912,1,352,30,356,45,436
20260924,XJF,美元兌日圓期貨,202612,0,331,219,339,279,342
20260924,XJF,美元兌日圓期貨,202612,1,250,0,250,0,342
20260924,XJF,美元兌日圓期貨,999912,0,373,224,381,301,384
20260924,XJF,美元兌日圓期貨,999912,1,250,0,250,18,384
